CODIGOEAN13,Tipo,Nom_Prod,Concent,Nom_Form_Farm,Nom_Form_Farm_Simplif,Presentac,Fracciones,Fec_Vcto_Reg_Sanitario,Num_RegSan,Nom_Titular
7750942000585,13,LORATADINA,10mg,Tableta,Tableta,Caja Tab.,100,9/5/2012,NG3432,IQ FARMA
7750942000660,13,BIOBRONCOL,500mg+30mg,Cápsula,Capsula,Caja Cap.,12,4/21/2010,N21722,IQ FARMA
7750942000677,13,BIOBRONCOL,15mg+250mg/5mL,Polvo para Suspensión,Suspension,Fco. X 75 mL,1,5/16/2010,N21769,IQ FARMA
7750942000738,13,DOBRIX,100mg,Cápsula,Capsula,Caja Cap.,100,6/7/2010,N21810,IQ FARMA
7750942000783,13,DAMICICLIN,100mg,Ovulo,Ovulo,Caja Ov.,7,5/23/2010,N21783,IQ FARMA
7750942000806,13,GINOTHYL,90mg,Ovulo,Ovulo,Caja Ov.,6,3/10/2010,N21622,IQ FARMA
7750942000844,13,TRIDAZOL R,,Ovulo,Ovulo,Caja Ov.,8,2/8/2010,N21550,IQ FARMA
7750942001032,13,CEFACLOR IQ,500MG,TABLETA,TABLETA,CAJA,10,,NG2604,IQ FARMA
7750942001094,13,DUODAZOL,,Crema,Crema,Tubo X 60 g,1,3/2/2010,N21606,IQ FARMA
7750942001193,13,ACIDO FOLICO,0.5mg,Tableta,Tableta,Caja Tab.,100,6/30/2015,NG1269,IQ FARMA
7750942001278,13,UNATHEN,250mg/5mL,Suspensión Oral,Suspension,Fco. X 60 mL,1,2/23/2012,N23286,IQ FARMA
7750942001292,13,MUPIRODAL,2%,Ungüento,Unguento,Tubo X 1 g,1,4/28/2010,N21737,IQ FARMA
7750942001353,13,ACICLOVIR,200mg,Tableta,Tableta,Caja Tab.,50,5/17/2014,NG2004,IQ FARMA
7750942001360,13,ANALGESIUM,10mg,Tableta,Tableta,Caja Tab.,50,12/26/2012,N24164,SIEGFRIED
7750942001391,13,CLOBETASOL IQ,0.05%,CREMA,CREMA,TUBO,1,,NG2139,IQ FARMA
7750942001414,13,KETOCONAZOL,2%,Crema,Crema,Tubo X 10 g,1,7/30/2013,NG1740,IQ FARMA
7750942001438,13,ALOPURINOL,100mg,Tableta,Tableta,Caja Tab.,30,10/20/2010,NG1338,IQ FARMA
7750942001452,13,ACIDO FOLICO 0.5MG TAB CJA X 100 (IQFARMA),0.5 MG,TABLETA,TAB,CJA X 100,100,6/30/2025,DN0424,INSTITUTO QUIMIOTERAPICO S.A
7750942001544,13,DOLOL TABX500MGX1,,,,,1,,,INSTITUTO QUIMIOTERAPICO S.A.
7750942001551,13,DOLOL GTSX100MGX15ML.,,,,,1,,,INSTITUTO QUIMIOTERAPICO S.A.
7750942001582,13,GASTRORAL,800mg+60mg/10mL,Suspensión Oral,Suspension,Caja Fco. X 200 mL,1,5/8/2013,N24602,IQ FARMA
7750942001612,13,VALSIPREL 160 MG,160 mg,TAB,TAB,CAJA X 28 UNIDADES,,,EN03414,INSTITUTO QUIMIOTERAPICO S.A.
7750942001667,13,BIPERIDENO,2mg,Tableta,Tableta,Caja Tab.,100,11/8/2013,NG1827,IQ FARMA
7750942001773,13,NEOZOL,100 mg,Cápsula,CAPSULA,Caja Envase Blister Cápsulas,15,9/26/2018,EN00865,IQ FARMA
7750942001827,13,GABAPENTINA,300MG,CAPSULA,CAP,CAJA,100,5/4/2021,EN-02463,IQU FARMA
7750942001896,13,LEVONELLE 500 MG,LEVOFLOXACINO 500 MG,CAJA X 7 TABLETAS,CAJA X 7 TABLETAS,CAJA,7,6/1/2019,EN-00916,IQFARMA
7750942001964,13,DIAGRIN FLEX SOBRE CJA X 30 (IQ FARMA),,SOBRE,SBR,CAJA X 30,30,,DN-0478,IQ FARMA
7750942001995,13,BRIMODIN,200mg,Granulos,Granulos,Caja Sob.,30,4/24/2013,N24562,IQ FARMA
7750942002039,13,LETICIA JARABE,DESLORATADINA 2.5 MG/5 ML,FRASCO X 60 ML,FRASCO X 60 ML,FRASCO,,,EN-01357,IQFARMA
7750942002046,13,ALMORA,20 MG,TABLETAS,TABLETAS,20mg Caja Tab. Rec. x 30,1,,N-25375,PERULAB S.A.
7750942002077,13,LIBERTIUM JARABE,LEVOCETIRIZINA DICLORHIDRATO,FRASCO X 60 ML,FRASCO X 60 ML,FRASCO,1,8/1/2020,N-25605,IQFARMA
7750942002084,13,UNATHEN,375mg,Tableta Recubierta,Tableta,Caja Tab.,60,4/18/2012,N23431,IQ FARMA
7750942002091,13,DALMATROL PLUS,,Tableta Recubierta,Tableta,Caja Tab.,50,2/2/2012,N23224,IQ FARMA
7750942002107,13,UNATHEN,250mg/5mL,Suspensión Oral,Suspension,Fco. X 30 mL,1,2/23/2012,N23286,IQ FARMA
7750942002114,13,BRIMODIN,100mg/5mL,Jarabe,Solucion,Fco. X 120 mL,1,7/9/2013,N24820,IQ FARMA
7750942002121,13,LETICIA TABLETA,DESLORATADINA 5 MG,CAJA X 10 TABLETAS,CAJA X 10 TABLETAS,CAJA,,,N-25649,IQFARMA
7750942002138,13,BRIMODIN,100mg,Granulos,Granulos,Caja Sob.,30,5/6/2014,N25713,IQ FARMA
7750942002145,13,BRIMODIN,600mg,Tableta Efervescente,Tableta,Caja Tab.,20,4/25/2013,N24571,IQ FARMA
7750942002169,13,LIBETIUM,LEVOCETIRIZINA DICLORHIDRATO 5 MG,CAJA X 100 TABLETAS,CAJA X 100 TABLETAS,TABLETAS,100,1/9/2018,N-25838,IQFARMA
7750942002176,13,LIBERTIUM,5mg,Tableta Recubierta,Tableta,Caja Tab.,10,7/1/2014,N25838,IQ FARMA
7750942002183,13,LIBERTIUM GOTAS,LEVOCETIRIZINA 5 MG/5 ML,FRACO X 15 ML,FRASCO X 15 ML,FRASCO,1,9/1/2019,N-25914,IQFARMA
7750942002206,13,TOSALBRON ADULTO,50mg/5mL,Jarabe,Solucion,Fco. X 100 mL,1,8/17/2014,N26013,IQ FARMA
7750942002213,13,DIAGRIN FLEX MSM CAJA X 30 SOBRES (IQ FARMA),8 GR,SOBRE,SBR,CJA X 30,30,8/12/2014,N25992,INSTITUTO QUIMIOTERAPICO S.A.
7750942002251,13,TOSALBRON INFANTIL,28mg/5mL,Jarabe,Solucion,Fco. X 100 mL,1,8/21/2014,N26065,IQ FARMA
7750942002312,13,MEVAFAST,400 MG,CAJA,TABLETAS,400mg Caja Tab. x 7,,,N-26064,Instituto Quimioterápico S.A.
7750942003012,13,TOPIREST,25 MG,TABLETA,TAB.,CAJA X 30 TAB.,30,,N-27276,IQFARMA
7750942003180,13,OSTEOSYL TAB 150MG,150MG,CAJA,CJA,CAJA,1,6/9/2023,N24711,IQ FARMA
7750942003210,13,LEVONELLE 750 MG,LEVOFLOXACINO 750 MG,CAJA X 5 TABLETAS,CAJA X 5 TABLETAS,CAJA,5,6/1/2018,EN-0115,IQFARMA
7750942003227,13,LAXOFAST SOBRES,POLIETILENGLICOL 3350 Y ELECTROLITOS,CAJA X 4 SOBRES,CAJA X 4 SOBRES,CAJA,4,10/1/2019,EN-01246,IQFARMA
7750942003319,13,FENITOINA IQ,100MG,CAPSULA,CAPSULA,UNIDAD,1,,NG6347,IQ FARMA
7750942003326,13,FLONASE,0.1%,CREMA,CREMA,TUBO,1,,N26878,IQ FARMA
7750942003371,13,FLATUZIM,,Cápsula,Capsula,Caja Cap.,100,8/18/2014,N26017,IQ FARMA
7750942003395,13,DOLFENEX GEL X 30 GR,0.0001,TUBO,TBO,TUBO,1,,EN-04575,IQ FARMA
7750942003494,13,LIDERMA,0.1% 20 gr.,EMULSION,EMULSION,TUBO,1,,N25485,IQ FARMA
7750942003500,13,HIALUDRIN SOBRES X 30,,SOBRES,SOBRES,CJA x 30 sobres,30,,DN0276,INSTITUTO QUIMIOTERAPICO S.A
7750942003746,13,UROFURIN-XR CAP 100MG,100MG,CAPSULA,CAP,CAJA,20,8/30/2019,EN01084,IQ FARMA
7750942004088,13,CEFALEXINA 500MG,500MG,CAPSULA,CAP,CAJA X 100,100,,NG20390,INSTITUTO QUIMIOTERAPICO
7750942004118,13,UROFURIN,100 MG.,CAPSULAS,CAPSULAS,CAJA,120,,N-26937,IQFARMA
7750942004132,13,DOLFENEX,9MG/5ML,SUSPENSION,SUS,FCO,1,,EN00590,IQ FARMA
7750942004224,13,PROTIUM 20 MG,ESOMEPRAZOL 20 MG,CAJA X 14 TABLETAS,CAJA X 14 TABLETAS,CAJA,14,11/1/2018,EN-02194,IQFARMA
7750942004248,13,PANTOCALM 40MG TABLETA CAJAX14,40 MG,TABLETA,TABLETA,CAJA,14,,EN02892,IQFARMA
7750942004392,13,AXELIA,75 MG,CAPSULA,CAP.,CAJA X 30 CAP.,30,,N-27040,IQFARMA
7750942004699,13,TOPICALM,0.0005,Crema,CREMA,Caja Tubo x 30 g,1,4/27/2020,EN01165,IQ FARMA
7750942004712,13,ALVIERA 0.1 %,ADAPALENO,TUBO X 30 GR,TUBO X 30 GR,TUBO,1,6/1/2018,N-26992,IQFARMA
7750942004736,13,ALVIERA,0.1%,GEL,GEL,TUBO,1,,N27145,IQ FARMA
7750942004774,13,FUNCADEN,600MG,OVULOS,OVULOS,CAJA,1,,N-21756,IQFARMA
7750942004798,13,ACNEBIOT,,TABLETA,TABLETA,CAJA,30,,N27083,IQ FARMA
7750942004835,13,FRESOFOL MCT 1% AMPOLLA X 20ML CJX5,10MG,EMULSION INYECTABLE,AMP,UN,,,EE-02443,FRESENIUS KABI
7750942004859,13,PRODERMIC,0.1%,UNGÜENTO,UNG.,CAJA X 1 UNG.,1,,N-27049,IQFARMA
7750942004873,13,ZEPHYR,50MG,TABLETA,TABLETA,CAJA,30,,N27021,IQ FARMA
7750942004903,13,ALISEP 10 MG,10 MG,CAJA X 30 TABLETAS,CAJA X 30 TABLETAS,CAJA,30,2/1/2017,N-27042,IQFARMA
7750942004941,13,UROFURIN,25MG/5ML,SUSPENSIÓN ORAL,SUSPENSIÓN ORAL,FRASCO,1,,EN-00788,IQFARMA
7750942004965,13,AMAGLEN,4 MG,TAB.,TAB.,CAJA X 30 TAB.,30,,N-27016,IQFARMA
7750942004989,13,NEUCINET S,200mg,Trimebutina Maleato,NEUCINET,Tabletas,21,1/2/2018,N-27024,IQFARMA
7750942004996,13,TOPIREST,50MG,TABLETA,TABLETA,CAJA,30,,N27037,IQ FARMA
7750942005016,13,ALIPIDEM,100 mg.,CAPSULA,CAPSULA,CAJA,30,,N27061,IQ FARMA
7750942005092,13,MEVAFAST,400% X 400 mg.,TABLETA,TAB,CAJA,5,,NE6064,IQ FARMA
7750942005115,13,MESARTIN,300mg,CAJA,CAJA,CJA *  30,30,4/10/2015,,IQ FARMA
7750942005122,13,SERENUS 25MG TABLETA RECUBIERTA CJX30,25 MG,TABLETA,TABLETA,CAJA,30,,EN04267,IQFARMA
7750942005146,13,CARBATROL,200mg,CAJA,CAJA,CJA *  20,1,3/17/2015,,IQ FARMA
7750942005160,13,MESARTIN,150 MG,TABLETA,TAB.,CAJA X 30 TAB.,30,,N-26997,IQFARMA
7750942005177,13,CLAUSS,10 mg,TAB,TAB,CAJA X 30 UNIDADES,,7/12/2017,N27210,INSTITUTO QUIMIOTERAPICO S.A.
7750942005184,13,CINITAL 1MG TABLETA CAJAX20,1 MG,TABLETA,TABLETA,CAJA,20,,EN04852,IQFARMA
7750942005214,13,TOPIREST,100 MG,TABLETA,TAB.,CAJA X 30 TAB.,30,,N-27029,IQFARMA
7750942005252,13,BETAPRESS,50% X 50 mg.,TABLETA,TAB,CAJA,30,,N27045,IQ FARMA
7750942005719,13,FUNCADEN,0.01,CREMA,CREMA,TUBO,1,,N-27265,IQ-FARMA
7750942005764,13,COMESARTIN 300/12.5,IBESARTAN 300 MG +HIDROCLOROTIAZIDA 12.5 MG,CAJA X 30 TABLETAS,CAJA X 30 TABLETAS,CAJA,30,1/20/2022,EN-04790,IQFARMA
7750942005771,13,COMESARTIN 300/25,IBESARTAN 300 MG +HIDROCLOROTIAZIDA 25 MG,CAJA X 30 TABLETAS,CAJA X 30 TABLETAS,CAJA,30,2/24/2022,EN-04791,IQFARMA
7750942005955,13,VALSIPREL,320 MG,TABLETAS,TABLETAS,320 MG X 30,1,,N-27087,I.Q. FARMA
7750942005962,13,CEFUNAT,250 MG/5 ML,SUSPENSIÓN,SUSP.,ENV. X 60 ML,1,,N-27196,IQFARMA
7750942005979,13,CEFUNAT,500 MG/500,TABLETA,TAB,CAJA,100,,N27197,IQ FARMA
7750942006020,13,DIABICARE,1000 mg,Tableta Recubierta,TABLETA,Caja Envase Blister Tabletas,30,3/15/2021,EN02914,IQ FARMA
7750942006037,13,MORASS PLUS TAB 40/12.5MG,12.5MG,TABLETA,TAB,CAJA,30,,EN04963,IQ FARMA
7750942006044,13,MORASS PLUS TAB 20/12.5MG,20/12.5mg,TABLETA,TAB,CAJA,30,,N27125,IQ FARMA
7750942006051,13,TELMIPRESS 80MG TABLETA CAJAX30,80 MG,TABLETA,TABLETA,CAJA,30,,EN04392,IQFARMA
7750942006082,13,ROVASTENOL,10 MG,TABLETA,TAB.,CAJA X 30 TAB.,30,,N-27242,IQFARMA
7750942006099,13,ROVASTENOL TAB 20MG,20MG,TABLETA,TAB,CAJA,30,12/30/2018,N27137,IQ FARMA
7750942006105,13,MIDOPRESS PLUS 16/12.5,CANDESARTAN CILEXETILO 16 MG + GHIDROCLOROTIAZIDA 12.5 MG,CAJA X 30 TABLETAS,CAJA X 30 TABLETAS,CAJA,30,8/29/2022,EN-05420,IQFARMA
7750942006495,13,EZETORIN TAB 10/20MG,10/20MG,TABLETA,TAB,CAJA,30,10/30/2018,N27152,IQ FARMA
7750942006501,13,TELMIPRESS HCT 40/12.5 MG TAB CJA X 30,40/12.5 MG,TABLETA,TAB,CJA X 30,30,4/24/2018,N27325,INSTITUTO QUIMIOTERAPICO S.A.
7750942006518,13,DINAPEN 500 MG CAP CAJA X 100,500 MG,CAPSULA,CAP,CJA X 100,100,5/30/2022,EN04766,INSTITUTO QUIMIOTERAPICO S.A.
7750942006525,13,EZETORIN TAB 10/10MG,10/10MG,TABLETA,TAB,CAJA,30,10/30/2018,N27105,IQ FARMA
7750942006556,13,EZETORIN TAB 10/40MG,10/40MG,TABLETA,TAB,CAJA,30,,N27098,IQ FARMA
7750942007034,13,COMESARTIN,150 MG /12.5MG,TABLETA,TAB.,CAJA X 30 TAB.,30,,N-27371,IQFARMA
7750942007041,13,NIFEDIPINO TAB X 10MG CJA X 5,10 MG,TABLETA,TAB,CJA X 5,5,1/18/2024,EN06577,INSTITUTO QUIMIOTERAPICO S.A.
7750942007263,13,MORASS COM 40MG,40mg,COMPRIMIDO,COM,CAJA,30,,N27364,IQ FARMA
7750942007287,13,MORASS TAB 20 MG,20mg,TABLETA,TAB,CAJA,30,,N27389,IQ FARMA
7750942007300,13,TENSYOL TAB 10MG,10mg,TABLETA,TAB,CAJA,20,,EN05202,IQ FARMA
7750942007317,13,TENSYOL 5MG,5 mg,TABLETA RECUBIERTA,TABLETA,CAJA TAB,20,1/29/2023,EN05418,IQ FARMA
7750942007348,13,DEFLAZYM,6 MG,TABLETA,TAB,CAJA,10,7/25/2020,EN-01608,IQ FARMA
7750942007379,13,DOLFENEX SR,100 MG,CAPSULA,CAP,CJA,30,10/4/2018,EN-00120,IQUFARMA
7750942007454,13,ESOMEPRAZOL 40MG TABLETA LIB RETAR CJX30 IQF,40 MG,TABLETA,TABLETA,CAJA,30,,NG6427,IQFARMA
7750942007478,13,CEFALEXINA,250 mg/5 mL,Polvo para Suspensión Oral,SUSPENSION,Frasco x 60 mL,1,6/8/2019,EN04394,IQ FARMA
7750942007485,13,ZIPRAL,400 mg,CAPSULAS,CAPS,caj x 10,1,,en-00310,IQFARMA
7750942007546,13,BRONCOBIOTIC CL 875 MG/125 MG,AMOXICILINA+ACIDO CLAVULANICO 875 MG+125,CAJA X 14 TABLETAS,CAJA X 14 TABLETAS,CAJA,14,10/25/2017,N27253,IQFARMA
7750942007553,13,BRONCOBIOTIC CL 500,AMOXICILINA+ACIDO CLAVULANICO 500 MG+125 MG,CAJA X 12 TABLETAS,CAJA X 12 TABLETAS,CAJA,12,5/20/2019,N27377,IQFARMA
7750942007607,13,CEFUXINIL 250/5 ML JBE X 70 ML,CEFUROXIMA,FRASCO X 70 ML,FRASCO X 70 ML,FRASCO,1,12/1/2020,N-27439,IQFARMA
7750942007621,13,FEXALLER,180mg,TABLETAS CUBIERTA,FEXOFENADINA,TABLETAS,1,2/1/2020,EN-01936,IQFARMA
7750942007638,13,CEFUXINIL 500 MG TAB,CEFUROXIMA 500 MG,CAJA X 10 TABLETAS,CAJA X 10 TABLETAS,TABLETAS,10,10/1/2019,N-27401,IQFARMA
7750942007652,13,ZILIUM COMPUESTO,7.5mg + 0.005mg/5ml,AMBROXOL + CLENBUTEROL,ZILIUM,JARABE FCO x 120ML,1,3/1/1921,EN-02132,IQFARMA
7750942007676,13,MUPIBIOT,0.02,UNGÜENTO TÓPICO,UNGÜENTO TÓPICO,TUBO x 15gr,1,8/30/2020,N-27440,IQFARMA
7750942007690,13,CLIXDIN,100MG,OVULOS,OVULOS,CAJA,7,,EN-01759,IQFARMA
7750942007966,13,UROFURIN XR 100MG CAJA CAPS. X 20,100MG,CAPSULA,CAP,CAJA X 20,20,,EN-04423,IQ PHARMA
7750942008154,13,DICLOFENACO 50 MG TABLETA CJX100 (IQF),50 MG,TABLETA,TABLETA,CAJA X 100,100,6/24/2019,EN04272,UNIMED DEL PERU S.A.
7750942008215,13,FLUCONAZOL IQ CAP 150MG,150 mg,Cápsula,CAPSULA,Caja Envase Blíster Cápsulas,2,11/21/2020,EN02084,IQ FARMA
7750942008291,13,FENITOINA SODICA,100 mg,Cápsula,CAPSULA,Caja Envase Folio Cápsulas,100,1/31/2022,EN03549,IQ FARMA
7750942008413,13,TRAMADOL 50 MG CAJA X 10 TAB,50 MG,TABLETA,TAB,CJA X 10,10,8/14/2020,EN02037,INSTITUTO QUIMIOTERAPICO S.A.
7750942008512,13,ESPIRONOLACTONA 100 MG TAB  CJAX100 (IQ FARMA),100 MG,TABLETA,TAB,CJA X 100,100,2/28/2022,EN03847,INSTITUTO QUIMIOTERAPICO S.A.
7750942086763,13,ACICLOVIR,200mg,Tableta,Tableta,Caja Tab.,200,5/17/2014,NG2004,IQ FARMA
7750942088316,13,UROBIOTIC FORTE,400mg+100mg,Cápsula,Capsula,Caja Cap.,100,6/21/2011,N19955,IQ FARMA
7750942088323,13,BROMOCRIPTINA,2.5mg,Tableta,Tableta,Caja Tab.,100,10/7/2014,NG2137,IQ FARMA
7750942090463,13,IBUPROFENO,800mg,Tableta,Tableta,Caja Tab.,50,1/24/2011,NG2609,IQ FARMA
7750942287689,13,CARBATROL,200mg,Tableta,Tableta,Caja Tab.,100,2/21/2012,N20133,IQ FARMA
7750942294892,13,ITRACONAZOL,100mg,Comprimido,Tableta,Caja Comp.,15,5/4/2011,NG2769,IQ FARMA
7750942357085,13,MUCOBIOTIC,15mg/5mL,Jarabe,Solucion,Fco. X 120 mL,1,11/9/2009,N19416,SIEGFRIED
7750942357092,13,MUCOBIOTIC,30mg/5mL,Jarabe,Solucion,Fco. X 120 mL,1,11/9/2009,N19417,SIEGFRIED
7750942434984,13,ALOPURINOL,100mg,Tableta,Tableta,Caja Tab.,200,10/20/2010,NG1338,IQ FARMA
7750942435011,13,AMOXICILINA,500mg,Tableta,Tableta,Caja Tab.,100,12/31/2013,NG1880,IQ FARMA
7750942435080,13,DICLOXACILINA,500mg,Cápsula,Capsula,Caja Cap.,100,11/19/2013,NG1848,IQ FARMA
7750942435134,13,GEMFIBROZILO,600mg,Tableta,Tableta,Caja Tab.,20,11/11/2013,NG1833,IQ FARMA
7750942435172,13,PREDNISONA,5mg,Tableta,Tableta,Caja Tab.,100,10/24/2010,NG1350,IQ FARMA
7750942450052,13,ACIDO FOLICO IQ,0.5MG,TABLETA,TABLETA,CAJA,100,,NG1269,IQ FARMA
7750942450069,13,ALBENDAZOL,200mg,Tableta Masticable,Tableta,Caja Tab.,100,3/26/2013,NG1673,IQ FARMA
7750942450151,13,GRAVAMIN,50mg,Tableta,Tableta,Caja Tab.,100,4/17/2011,N18409,TRIFARMA
7750942450205,13,PREDNISONA,20mg,Tableta,Tableta,Caja Tab.,100,6/12/2015,NG2409,IQ FARMA
7750942450212,13,IBUPROFENO,400mg,Tableta,Tableta,Caja Tab.,100,7/24/2011,NG273,IQ FARMA
7750942450229,13,NAPROXENO,275mg,Tableta,Tableta,Caja Tab.,100,7/21/2009,NG2090,IQ FARMA
7750942450250,13,PREDNISONA,50mg,Tableta,Tableta,Caja Tab.,100,3/24/2015,NG2357,IQ FARMA
7750942450274,13,PARACETAMOL,500mg,Tableta,Tableta,Caja Tab.,100,7/24/2011,NG274,IQ FARMA
7750942450298,13,SALBUTAMOL,4mg,Tableta,Tableta,Caja Tab.,100,10/20/2010,NG1336,IQ FARMA
7750942468354,13,VALSIPREL A,160 /5mg,CAJA,TABLETAS,160 /5mg Caja Tab. x 30,,,EN-05303,Instituto Quimioterápico S.A.
7750942468378,13,SUPRIMASS FORTE,800mg+160mg,Tableta,Tableta,Caja Tab.,100,7/30/2013,N18960,IQ FARMA
7750942529963,13,AMITRIPTILINA FMNDTRIA,25mg,CAJA,TABLETAS,25mg Caja Tab. Rec. x 100,,,EN-01916,Farmindustria S.A. (Planta)
7750942529970,13,CETIRIZINA,10mg,Tableta Recubierta,Tableta,Caja Tab.,100,4/21/2014,NG1983,IQ FARMA
7750942529994,13,ISONIACIDA,100mg,Tableta,Tableta,Caja Tab.,100,6/16/2012,NG551,IQ FARMA
7750942530013,13,PROPRANOLOL,40mg,Tableta,Tableta,Caja Tab.,100,6/21/2011,NG1486,IQ FARMA
7750942530020,13,FUROSEMIDA,40mg,Tableta,Tableta,Caja Tab.,100,3/27/2013,NG1674,IQ FARMA
7750942530075,13,BETAPRESSS,100 mg.,TABLETA,TABLETA,CAJA,30,,N27101,IQ FARMA
7750942551346,13,KETOCONAZOL 200 MG X 1 TAB (IQ),,,,,1,,,INSTITUTO QUIMIOTERAPICO S.A.
7750942553883,13,HIDROCLOROTIAZIDA,50mg,Tableta,Tableta,Caja Tab.,200,4/26/2014,NG1993,IQ FARMA
7750942585327,13,NAPROXENO,550mg,Tableta,Tableta,Caja Tab.,100,7/21/2014,NG2091,IQ FARMA
7750942585358,13,DICLOFENACO,50mg,Tableta,Tableta,Caja Tab.,100,6/24/2014,NG2059,IQ FARMA
7750942585372,13,ERYTROM,500mg,Tableta,Tableta,Caja Tab.,100,5/19/2014,N19251,IQ FARMA
7750942585396,13,INDOMETACINA,25mg,Tableta,Tableta,Caja Tab.,100,7/21/2009,NG2088,IQ FARMA
7750942620103,13,TIAMINA,100mg,Tableta,Tableta,Caja Tab.,200,10/16/2012,NG1608,IQ FARMA
7750942633394,13,METOCLOPRAMIDA,10mg,Tableta,Tableta,Caja Tab.,100,9/10/2013,NG1772,IQ FARMA
7750942749873,13,HALOPERIDOL,10mg,Tableta,Tableta,Caja Tab.,100,10/24/2010,NG1349,IQ FARMA
7750942749903,13,KETOROLACO,10mg,Tableta,Tableta,Caja Tab.,100,6/10/2014,NG2038,IQ FARMA
7750942749927,13,PROPOXI 66,,Tableta,Tableta,Caja Tab.,100,7/20/2009,N19314,IQ FARMA
7750942749934,13,TRIFLUOPERAZINA,5mg,Tableta,Tableta,Caja Tab.,100,11/21/2010,NG1383,IQ FARMA
7750942749941,13,PIROXICAM,20mg,Tableta,Tableta,Caja Tab.,100,3/30/2013,NG1678,IQ FARMA
7750942778187,13,GLIBENCLAMIDA,5mg,Tableta,Tableta,Caja Tab.,100,12/18/2013,NG1861,IQ FARMA
7750942781071,13,CLOBETASOL,0.05%,Crema,Crema,Tubo X 30 g,1,10/7/2014,NG2139,IQ FARMA
7750949000014,13,HALDOL DECANOAS,50mg/mL,Inyectable,Inyectable,Amp. X 1 mL + Jer.,1,8/10/2010,E13121,JOHNSON&JOHNSON
7750949000021,13,HALDOL,5mg/mL,Inyectable,Inyectable,Caja Amp. + Jer. 3 mL,1,5/31/2010,E17378,JOHNSON&JOHNSON
7750949000038,13,BELARA,0.03/2MG,TABLETA,TABLETA,CAJA,21,,E13553,GRUNENTHAL
7750949000052,13,TRAMAL,100MG,AMPOLLA,AMPOLLA,AMPOLLA,1,,N20714,GRUNENTHAL
7750949000069,13,TRAMAL,50MG,AMPOLLA,AMPOLLA,AMPOLLA,1,,N20715,GRUNENTHAL
7750949000151,13,HALDOL,2mg/mL,Gotas,Solucion,Fco. X 15 mL,1,3/22/2011,E18267,JOHNSON&JOHNSON
7750949000168,13,HALDOL,10mg,Tableta,Tableta,Caja Tab.,20,8/8/2013,E20900,JOHNSON&JOHNSON
7750949000175,13,NIZORAL SHAMPOO,2%,Champú,Champu,Fco. X 60 mL,1,11/22/2010,E17820,JOHNSON&JOHNSON
7750949000199,13,HALDOL,5mg,Tableta,Tableta,Caja Tab.,25,9/10/2013,E15834,JOHNSON&JOHNSON
7750949000274,13,EVRA,,Parche,Parche,Caja Parche,3,3/11/2010,E17177,JOHNSON&JOHNSON
7750949000281,13,DESMIN 20,,Comprimido Recubierto,Tableta,Caja Comp.,1,6/15/2012,E19489,GRUNENTHAL PERUANA
7750949000328,13,PROTELOS,,Granulos,Granulos,Caja Sob. X 2 g,28,2/11/2013,E20300,GRUNENTHAL PERUANA
7750949000366,13,MICROSER,24MG,TABLETA,TABLETA,CAJA,20,,E23007,GRUNENTHAL
7750949000373,13,MEGACILINA 1 000 000 UI AMPOLLA (GRU),1 000 000 UI,INYECTABLE,INYECTABLE,CAJA X 1,1,3/24/2023,EE08398,GRUNENTHAL PERUANA
7750949000489,13,MICROSER 16 MG,16 MG,Tableta,Tableta,Caja,,,EE02172,GRUNENTHAL
7750949000540,13,NORSPAN 5 ug/h PARCHE CAJA X 2,5uG/H,PARCHE,PARCHE,CAJA,2,,EE02634,GRÜNENTHAL
7750949000557,13,NORSPAN 10 MCG/H PARCH CJA X 2,10 MCG,PARCHE,PCH,CJA X 2,2,2/2/2021,EE02639,GRUNENTHAL PERUANA S.A.
7750949432082,13,SPORANOX,100mg,Cápsula,Capsula,Caja Cap.,15,5/25/2011,E18418,JOHNSON&JOHNSON
7750949432105,13,TRAMAL,50MG,CAPSULA,CAPSULA,CAJA,10,,N13743,GRUNENTHAL
7750949432112,13,TRAMAL,50mg/mL,Solución para Inyección,Inyectable,Amp. X 1 mL,1,6/25/2013,N20715,GRUNENTHAL PERUANA
7750949455371,13,MEGACILINA,1MUI,Comprimido,Tableta,Caja Comp.,120,4/3/2011,N11810,GRUNENTHAL PERUANA
7750949455388,13,NAPROSYN,500mg,Comprimido,Tableta,Caja Comp.,10,9/13/2009,E16743,GRUNENTHAL PERUANA
7750949455401,13,MEGACILINA,1MUI,Inyectable,Inyectable,Vial + Disolv.,1,3/24/2013,E20501,GRUNENTHAL PERUANA
7750949455425,13,MEGACILINA,500000UI,Inyectable,Inyectable,Vial + Disolv.,1,3/5/2013,E20427,GRUNENTHAL PERUANA
7750949455449,13,SUPRACYCLIN,100mg,Tableta,Tableta,Caja Tab.,60,3/30/2011,E18299,GRUNENTHAL PERUANA
7750949455456,13,CODIPRONT,11/4/5,JARABE,JARABE,FRASCO,1,,N21716,GRUNENTHAL
7750949560082,13,MEGACILINA FORTE,4MUI,Inyectable,Inyectable,Vial + Disolv.,1,8/2/2012,E19617,GRUNENTHAL PERUANA
7750949560099,13,MEGACILINA,300000UI/5mL,Jarabe,Solucion,Fco. X 60 mL,1,11/9/2014,E22038,GRUNENTHAL PERUANA
